"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R38RXIZEX9EAIN",5,1,1,"N","Y"
"R3L7TYZ3AHHORL",5,0,0,"N","Y"
"R2M6KX4FD62B5Z",4,0,0,"N","Y"
"R3JSF360I9N0EF",5,0,1,"N","Y"
"RN8J68AAK7K8R",5,0,0,"N","Y"
"R26NXIDD45X5BX",5,1,1,"N","N"
"R15YSWHAZ4OHT0",5,0,0,"N","Y"
"R288R52DCE5RSE",5,0,0,"N","Y"
"R1CSQGEYQKBTFI",3,0,5,"N","Y"
"R3GVAZGIBSAXWC",3,4,5,"N","Y"
"RPGL06B08ZX2O",5,3,3,"N","Y"
"R25ELA6HVFGNJF",4,0,0,"N","Y"
"R269IR4KNXBNN2",5,0,0,"N","Y"
"R14W2TWN4WBI7G",5,0,0,"N","Y"
"R2I46ULI2A3O70",5,0,0,"N","Y"
"R2IWJ90B90PTVS",1,1,1,"N","N"
"R3TCBIRA4ESM3R",5,0,0,"N","Y"
"R1BUN9T6S3A5FZ",5,0,1,"N","Y"
"R3E8OX5MLYFUMQ",4,0,0,"N","Y"
"R17362R5SSP289",4,0,0,"N","Y"
"RLPUDMKXWE7DY",2,0,1,"N","Y"
"R1MCU42IZDGUC1",5,12,12,"N","Y"
"R3UPSM8CTV03NK",5,3,4,"N","N"
"R1ZSO1FM7NORKR",4,1,1,"N","Y"
"R3KDI5DAISQ5M2",5,0,0,"N","Y"
"R27T9VP7XVOWQG",5,0,1,"N","Y"
"R271JHAU48S864",5,0,0,"N","Y"
"R1WX3BWKH3MGIR",5,2,2,"N","Y"
"R26LAL7UBO7OJE",3,2,3,"N","Y"
"R2MR26E4A0LW8D",5,1,1,"N","Y"
"R3EAAL2VN5IEVZ",5,1,1,"N","Y"
"R1ZYQO3654HRGC",1,1,2,"N","Y"
"R2Y67195SD0RKH",4,1,1,"N","Y"
"RILCIR2C725WA",4,1,1,"N","Y"
"RVATQ4QVPA9Z3",3,1,1,"N","Y"
"RHA0UDW4HD2U",5,0,0,"N","Y"
"R2BVV7G5JFN0FX",5,0,0,"N","Y"
"RHLNIYKAW8NJM",5,5,5,"N","Y"
"R2S7TRFUCKOMO7",5,3,4,"N","N"
"R2GIJLYAIT8G7K",5,0,0,"N","Y"
"R2TOTTOZN7X3HK",4,1,1,"N","Y"
"RMEM0Z4JV6TXA",5,0,0,"N","Y"
"RIIYKWZ92I1GG",5,0,0,"N","Y"
"R41LXL53ASYVN",5,0,0,"N","Y"
"R22PISOBS939GN",5,139,154,"N","Y"
"R28PJ70NSH10VQ",5,0,0,"N","Y"
"R8Z18CICZKTRH",4,0,2,"N","N"
"R3BU0TDEZHU3QZ",5,0,0,"N","Y"
"R2YJQQLGJKXX7L",3,0,0,"N","Y"
"R9O4EY32NWA6Y",4,0,0,"N","Y"
"R170J8M9TY8KQB",5,0,0,"N","Y"
"R1FRVN1PWHYX80",5,2,2,"N","Y"
"R2VMU1FQTSCNV8",5,0,0,"N","N"
"R1E09CE1MBEY7S",4,2,4,"N","Y"
"R8LX0BXPJOE9Z",5,4,4,"N","Y"
"RC9AAS5WIMM9V",5,7,7,"N","Y"
"R17Z353WTLPQW7",5,1,1,"N","Y"
"R1OW4KVJ3Q1LBK",5,0,0,"N","Y"
"R18X2DBR2YSFTJ",5,0,0,"N","N"
"R2IC5BJYNWNRMM",1,2,2,"N","Y"
"R2LHR8SIC1S3QT",2,1,3,"N","N"
"R38S5QHYYYDL2D",4,0,1,"N","Y"
"R1AIUAWYGZ5MN7",5,2,2,"N","Y"
"RVGMXDI1HZUI6",5,0,0,"N","Y"
"R2FLL835ZNO2I",5,4,4,"N","Y"
"RMNV83J4GI3G9",5,2,2,"N","Y"
"R5YILFRTYJCKQ",5,1,1,"N","Y"
"R2BFGAZZQURFQY",5,18,21,"N","Y"
"R2GRKDBPOBTDT9",5,0,0,"N","Y"
"R2W4MB5X9ZXTUM",5,9,11,"N","Y"
"R1EIQ75VVVPP7P",5,0,0,"N","Y"
"R1HMDZY2XEKDFS",5,0,0,"N","Y"
"R1Z05BENEOU7K8",5,0,0,"N","Y"
"R3PLV4UTC8ZA03",3,3,5,"N","Y"
"RBNQH2EODJTLP",4,0,0,"N","Y"
"R25JQEG1M7PHAP",4,1,1,"N","Y"
"R28INNNSAPV6YQ",5,0,0,"N","Y"
"ROW7TL8Y7X482",3,1,1,"N","Y"
"R3N6S6BE8ONXKG",2,4,4,"N","N"
"RXX9O01QTQEV3",5,0,0,"N","Y"
"RCKA2ZRZ2UHYC",5,0,0,"N","Y"
"R37KJTQ4EW4X6Y",3,0,0,"N","Y"
"RO9IFG5UNIS2D",5,0,0,"N","Y"
"R30QAY27WU5XZQ",5,0,0,"N","Y"
"R17BRYKBFN5WZ6",5,0,0,"N","Y"
"R34PLKNTNXDI0M",5,1,1,"N","Y"
"R110S5LZFO7JR7",5,0,1,"N","Y"
"R2ZTCTZRCG0KH8",3,0,0,"N","Y"
"R2454VBSA7H2KX",5,0,0,"N","Y"
"R1LYBW5GTDYRPD",5,1,1,"N","Y"
"R3M0YH2D74PR0Z",5,0,1,"N","Y"
"RMAVXMFDK3H4Z",5,2,2,"N","Y"
"R6ORNQRTXD3WN",5,1,1,"N","Y"
"R20HQWEMHNHM5L",5,0,0,"N","Y"
"RY01YR1SSHWN9",5,4,5,"N","Y"
"R33OB85K8742AH",5,1,1,"N","Y"
"R6YDN5VDC3IW9",5,2,2,"N","Y"
"R2VN06ENL5XVLT",5,1,1,"N","Y"
"R27XXS31S0X0YM",5,0,0,"N","Y"
"R2ULDQA9BRXC5N",5,2,2,"N","Y"
"R1M4N4H308HKLD",2,0,1,"N","Y"
"R2QM3ANNA12D99",5,0,0,"N","Y"
"R1VYB6EYAKB5FW",4,0,0,"N","Y"
"R8YKPRG3VR1HY",5,0,0,"N","Y"
"RNTQHWJSK7GAR",4,0,0,"N","Y"
"R295QO3DZAKPQJ",4,0,0,"N","Y"
"RRX48C7S01THD",5,0,0,"N","Y"
"R4TFYPUG1KO9P",5,0,0,"N","Y"
"RLU0RJ03QL836",4,0,0,"N","Y"
"R27N54DGYJQ959",5,0,0,"N","Y"
"R22AU69BUVCX88",5,0,0,"N","Y"
"R37O8K5VDM8Z6V",3,0,1,"N","Y"
"R2112G2Q1KJB7C",1,1,1,"N","Y"
"RONG2DUNM9674",5,2,2,"N","Y"
"R3MQJ4X5UNCU3J",5,1,1,"N","Y"
"R3GDCAF3N0Q59Y",4,6,6,"N","Y"
"R33XRDRDBLHD27",3,5,5,"N","Y"
"R1XQ52SOOSYWA3",4,0,1,"N","Y"
"R1OE5XLB6LLC12",1,0,0,"N","Y"
"R1GEDQHU8VUQA4",2,1,3,"N","Y"
"R2IF7GUGB92ZHR",5,27,28,"N","Y"
"R35WBDWJWJV4M6",4,1,1,"N","Y"
"RJJAA2K0YNA3O",5,2,2,"N","Y"
"R1HGVZOXMN6WU1",1,1,8,"N","Y"
"R3SBN0XGSIDM8A",4,0,0,"N","Y"
"R1S9NTN3BMWMR7",4,0,0,"N","Y"
"R19L3VJ4MGRVSI",5,0,1,"N","Y"
"RKJ77PT4WP20Z",5,0,0,"N","Y"
"R1L6AE4VPWHKEP",5,0,0,"N","Y"
"R740VNBAWJ9V5",5,0,0,"N","Y"
"RBP51VRFL59P6",4,0,0,"N","Y"
"R2EYHQKHCIZT2U",5,0,0,"N","Y"
"R35BE8J343DR2M",2,3,3,"N","Y"
"RX1NV8GKHBPCU",5,0,0,"N","Y"
"R1F2Q3JCB8IOWT",5,0,0,"N","Y"
"R1ZVRTI16V6KIA",5,0,0,"N","Y"
"R3V6BRPZMPOZ3Z",5,1,1,"N","Y"
"R30YZAO2OT7AYT",4,0,0,"N","Y"
"R2M94TW6NK6EVL",1,0,2,"N","Y"
"R38D5YJ0TD7E21",5,2,2,"N","Y"
"RN78JND7YZBLL",5,1,1,"N","Y"
"R33LJSZL3PITQJ",5,0,0,"N","Y"
"RO49B78OSG8J9",5,0,0,"N","Y"
"R3285WH3FY43BG",5,0,0,"N","Y"
"R176LA0YZVKD3T",3,0,1,"N","Y"
"R1K5430FXDKGLX",5,1,1,"N","Y"
"R1OUGHANSAI69I",5,0,0,"N","Y"
"R1B76TOI6TRFLH",5,1,2,"N","Y"
"R1ZBV5I6ADW3J8",2,1,1,"N","Y"
"RKD3UYFQNS3TD",5,0,0,"N","Y"
"R1UMSL8GLVAJ2K",5,0,0,"N","Y"
"R1M194Y9Z8350U",4,18,22,"N","Y"
"RDA9UU4WLIXRV",5,4,4,"N","Y"
"R1ZAJ6E92XX0LN",3,1,1,"N","Y"
"R283HI4YDJLVTA",5,0,0,"N","Y"
"RB5FHF7QEJDWJ",5,0,0,"N","Y"
"R14C4N89BS7WLJ",5,0,0,"N","Y"
"RON1Q9OI0PEV1",5,2,2,"N","Y"
"R3AG78XSPVKX5R",5,14,14,"N","Y"
"R333DOEV5GJ97H",4,2,2,"N","Y"
"RS3EZLTHB7X6W",5,0,1,"N","Y"
"R35MOKG1ZXBW0D",4,0,0,"N","Y"
"R1RKCZU7F327YY",5,11,11,"N","Y"
"R2HC884ES8Z6RH",5,1,1,"N","Y"
"R3QY1DZ19ECCUD",4,0,0,"N","N"
"R1IVGTL8FZJ5ST",5,0,0,"N","Y"
"RZHUFTR4QMT8A",5,0,0,"N","Y"
"R1HT9FAKKO8ULZ",5,0,0,"N","Y"
"R9GZFJ9X4L3EO",3,0,0,"N","Y"
"R1DFLVSXV1I1WZ",5,1,1,"N","Y"
"RSM8DJLMV994B",5,0,0,"N","Y"
"R2ONZD5UZWDL98",5,0,0,"N","Y"
"R26QWT1Z3UOQQH",5,2,2,"N","Y"
"R1XUFUZZU8W2AI",4,3,4,"N","Y"
"R2ID67XXUWCK6K",3,1,2,"N","Y"
"R1YQPMWACYN4J9",5,1,1,"N","Y"
"R19FR2ZCD678D8",5,0,0,"N","Y"
"R2ZI5FWCJ7JTU5",5,0,0,"N","Y"
"R2FC5YF6D7IPDA",4,0,0,"N","Y"
"R3P2SHU0WFYVDV",5,0,0,"N","Y"
"RZSQKVGXC801J",5,1,1,"N","Y"
"RXA25HT19QEA4",4,0,0,"N","Y"
"R3377ICWYX7PVZ",4,0,0,"N","Y"
"R1W17EHF9TX99B",5,0,0,"N","Y"
"R2X2M783T9RLS4",5,0,1,"N","Y"
"RIVOG3TZTNCQ1",4,2,2,"N","Y"
"R3NMVMDWZZY55B",4,0,0,"N","Y"
"R2B6UIIX5OSTVE",5,0,0,"N","N"
"RQY3QZUF1IV2F",5,0,2,"N","Y"
"R30I2NVB6TL8GZ",4,0,0,"N","Y"
"R3E81QVYSLHA2O",5,0,0,"N","Y"
"R1Z2ZWQJE1UP7D",5,0,0,"N","Y"
"R3R3WY2T5S0LUE",5,2,3,"N","N"
"R1AB9VQNX0MPPJ",4,0,0,"N","N"
"R1FHY4WGGXFXRC",5,0,0,"N","Y"
"R13EVHUC4AKNP2",5,3,3,"N","Y"
"R22S5MAYFI1XV3",1,0,0,"N","Y"
"RB9H5S6PL5CNA",5,0,0,"N","Y"
"RMXUE9V8A43Z0",5,1,1,"N","Y"
"R1SRF7HOWCV1K3",5,1,2,"N","Y"
"R1IX4SQHPLM4NG",4,1,2,"N","N"
"R2W0S56MS1M3LB",5,3,5,"N","Y"
"R2IWNHAFQ5SCLO",3,6,6,"N","Y"
"R2FWUYDVVSWIOX",5,3,4,"N","Y"
"R1LKWJZ3V0FNJZ",5,1,1,"N","Y"
"R1FAN6UVMA3QYG",5,0,2,"N","Y"
"R2JV9J3E095WKD",5,0,0,"N","Y"
"R1EKKOMLX323QH",5,0,0,"N","Y"
"R2UZBHIVQVBGG9",4,0,0,"N","Y"
"R3QG25MD2HGML3",5,2,3,"N","Y"
"R2LOLGHY215CUD",3,1,2,"N","Y"
"RZNU1DLVHHR9L",5,0,0,"N","Y"
"R2M7RRA32KHRK4",5,2,2,"N","Y"
"R3FGR9E5IRL8YK",5,0,0,"N","Y"
"RRFZE0DYLHNL7",2,1,1,"N","Y"
"R2KLD7MKB2GRUR",3,0,0,"N","Y"
"R2M6B2G8JGT0PD",5,0,2,"N","Y"
"R2MS72TJXM341C",5,0,0,"N","Y"
"R3MMP3R51TEEPK",5,0,0,"N","Y"
"R2WRMO0UBPAYX7",5,1,2,"N","Y"
"R2UNDIDOK5RJ3M",5,0,0,"N","Y"
"R7R2Y3A85C1Q4",5,0,0,"N","Y"
"R1P1N6KP3UDR1O",4,0,0,"N","Y"
"R2TOLJ96FWD7XI",5,0,0,"N","Y"
"R13XU449BLGY48",5,0,0,"N","Y"
"RC0NSGO2404UJ",5,1,1,"N","Y"
"R2NX9DHYYYE0X",5,0,1,"N","Y"
"R1GZENSY5DQB2C",5,0,0,"N","Y"
"R3LBAYMGGELBWX",5,17,18,"N","Y"
"R3B0A6QOLX28UD",5,2,2,"N","Y"
"R2DBRJGR5W5OI5",4,0,0,"N","Y"
"R2JV0NM3KGZTRT",5,0,0,"N","Y"
"R6495WEPX7HWZ",5,1,1,"N","Y"
"R1TPLVJOMT2MD4",5,0,0,"N","Y"
"R19BTIUUIAC89C",5,0,0,"N","Y"
"R2AZHDH3MGVMRX",5,0,0,"N","Y"
"RPBJGUYBD1TEI",5,0,0,"N","Y"
"R15DLZBCRKQIKW",4,0,0,"N","Y"
"R3ABNL2WIY0PLJ",5,0,0,"N","Y"
"R166Y72464LJS4",5,0,0,"N","Y"
"R1GOG58TV6PJ4",3,0,0,"N","Y"
"R1NVFC4KLZGBU9",3,0,0,"N","Y"
"R1O9WDYG9GT8G3",4,1,1,"N","Y"
"R938ATUDPU59I",5,0,0,"N","Y"
"R1LYM4DPKS699L",4,0,0,"N","Y"
"R20O7URL87YVL7",5,2,2,"N","N"
"R8SVX09X91RTR",4,0,0,"N","Y"
"RT5MMWJC1LAL9",5,0,0,"N","Y"
"R2FC5EPAL6IMG2",5,0,0,"N","Y"
"RRK06HW83NONY",2,0,7,"N","Y"
"R1ZZ7O9ZNHFUMK",1,0,0,"N","Y"
"R365UOZWZPDK6N",5,0,0,"N","Y"
"R3RV3TD6P2IZA",2,1,1,"N","Y"
"R1CPBTFMRQK0G9",5,0,0,"N","Y"
"RETPCPBZETU1K",5,0,0,"N","Y"
"R2USEV4KW9O6YK",4,0,0,"N","Y"
"RZ0JYBSQMFV3A",5,0,0,"N","Y"
"R3T3XOB8EMQ4V2",5,0,0,"N","Y"
"R291QJQ6UM26B",5,3,4,"N","Y"
"R2PWCBOWLFLH4Y",5,0,0,"N","Y"
"R2LO6H6BH84CNJ",2,0,1,"N","Y"
"ROED4LU2N3TUR",5,3,3,"N","Y"
"RNIMLLA0RSU1M",4,0,0,"N","N"
"R4P1SRKPXRUY3",5,0,0,"N","Y"
"RZAI771FNH2F5",5,0,0,"N","Y"
"R2AI8B3DDSX85W",5,0,0,"N","Y"
"RPDEMQE6429VC",5,2,2,"N","Y"
"R37BF1EMZTOOA4",1,4,13,"N","Y"
"RAEOYLUHAEIM8",5,0,0,"N","Y"
"R1644S8WVE8D4G",5,0,0,"N","Y"
"R3CKY9D56BQKUX",5,0,0,"N","Y"
"R2RTO3XD4CW521",5,0,0,"N","Y"
"R2B7T9OPIWO5XG",5,0,0,"N","Y"
"R3OWI665YPTT4V",3,0,6,"N","Y"
"R37XMG00456B28",5,0,0,"N","Y"
"R1FAX5I4BGHKEL",5,0,0,"N","Y"
"RW5KYPYKO3C5X",5,2,2,"N","Y"
"R2JZNGM7IEYZNZ",1,1,3,"N","Y"
"R2O0ETMI9Z9XOQ",5,1,3,"N","N"
"R2779XXC9JZMKZ",5,0,0,"N","Y"
"R32LTEAKOQRQS5",4,0,0,"N","Y"
"R2P7UD1FUDJHQ6",5,0,0,"N","Y"
"R3V5IGH4E63VMU",5,0,0,"N","Y"
"R367NT9MF1HQA4",2,0,0,"N","Y"
"R33RKEZ4J6O532",5,2,2,"N","Y"
"R1XGG8U13OSWGT",5,0,0,"N","Y"
"R1SIDVAX6D4P1Q",5,0,0,"N","Y"
"RLQKYEQR1064D",1,0,0,"N","N"
"RXGJG90K97Y4G",5,0,1,"N","Y"
"RNWALXNTO1HZ4",5,2,2,"N","Y"
"R1C67ZFRT6VY8U",5,0,0,"N","Y"
"RMYATWLXLFU5G",5,0,0,"N","Y"
"R2BE310RBR4LMO",4,1,2,"N","Y"
"R2EYEI4D8LIH5T",5,0,0,"N","Y"
"RKING993TZL18",3,0,0,"N","Y"
"R329WIL4735PZG",4,0,1,"N","Y"
"R3F6VOEZXNIAW9",1,3,4,"N","Y"
"R1C999KPGISP49",5,0,0,"N","Y"
"R10M0T5727QFSX",2,0,0,"N","Y"
"R2JHA7R3KC4NH0",5,0,0,"N","Y"
"RPAH7IUFCXJGY",3,1,1,"N","Y"
"R2U1GEYHBC4OOS",5,0,0,"N","Y"
"R1AMJQ3BY852KI",2,0,0,"N","Y"
"R10BH35TRDUW4I",5,0,0,"N","Y"
"RS1XGVN1744T2",4,1,1,"N","Y"
"R3O7T6KFIRB6ZV",5,1,1,"N","Y"
"R23LP3QUERQ6TG",2,0,0,"N","Y"
"R2PKABI30WE87V",5,2,2,"N","Y"
"R1LFDBRJYRR4BM",1,2,4,"N","Y"
"RYIPTJZ1AL49V",5,0,0,"N","Y"
"R16SK743KWZJEO",4,1,1,"N","Y"
"R1TKVUFILV2KYR",5,0,0,"N","Y"
"R2DC19E7SO1ZM8",5,0,0,"N","Y"
"ROVJ1CR2QT7ZF",5,0,0,"N","Y"
"R36C3CORP8DT8O",3,3,8,"N","Y"
"R2DDBLBZM2A10P",5,0,1,"N","Y"
"R3B13JZN28G8SQ",5,0,0,"N","Y"
"R3B74VOW4JVK2Z",4,0,0,"N","Y"
"R8FNMY3Z1OPK6",5,0,0,"N","Y"
"R2QN16QR4FJASW",5,0,0,"N","Y"
"R1ES6YWQT2KL2Q",5,0,0,"N","Y"
"RHXDBMLYQB1EG",5,0,0,"N","Y"
"R8THEZX8ASV8T",1,0,0,"N","Y"
"R91PQLC1KDPJW",4,0,0,"N","Y"
"RY8AMZH90MFNG",2,0,1,"N","Y"
"RAP6XD5HICWV5",1,0,0,"N","Y"
"RLH8T7486HFVS",5,0,0,"N","Y"
"R1HEKXV8U6VWHA",5,0,0,"N","Y"
"R2LWKPRB325L8G",5,0,0,"N","Y"
"R1BOBRLNQ36EID",5,0,0,"N","Y"
"R1FQ7WEURU63G1",5,0,0,"N","Y"
"R2STD7HD0XZUSS",2,0,1,"N","Y"
"R33DWZ1WDMVBW1",4,0,0,"N","Y"
"R3TP3KWML69D43",3,1,1,"N","Y"
"R3INZURBDRJ160",5,1,1,"N","Y"
"R3K6ZVYE6M93U5",3,18,18,"N","N"
"R2WBQS4F7EUXU0",5,0,0,"N","Y"
"R27JFNHZ58GC1H",3,1,1,"N","Y"
"RF4OZ8DUO7QJN",1,0,3,"N","Y"
"R1RKG5210IS45W",5,0,1,"N","Y"
"R2CHC4S2QBYOB9",5,1,2,"N","N"
"R20R8A4R8I8OUA",5,0,0,"N","Y"
"R2PZSE2JYCVZ50",5,0,0,"N","Y"
"R3144NQDLBRGZD",5,0,0,"N","Y"
"R3SYARM8RBZ3UM",5,0,0,"N","Y"
"RMDCA1HLWVW36",5,1,1,"N","Y"
"R2OTKEU026U7JB",5,0,0,"N","Y"
"R1RZZ8DPW0LC8B",5,0,0,"N","Y"
"R32VLG3OZ1458V",5,0,0,"N","Y"
"R1R5V6IEP45KES",5,0,0,"N","Y"
"R8114ECV4VULJ",4,0,0,"N","Y"
"R577Q8VFVAT9G",5,1,6,"N","Y"
"RFX27RKTXSK71",5,0,0,"N","Y"
"R1Z8MSLUAIM9VI",4,0,0,"N","Y"
"R3OA21RAMRDDKC",5,0,0,"N","Y"
"R3OY652QYIO76H",4,0,0,"N","Y"
"REZG5W0Q0Y02A",5,4,5,"N","Y"
"RAWW4TWNPV8HH",5,0,0,"N","Y"
"R3BRERQX64GRW6",5,1,1,"N","Y"
"R464VGCIVPEQU",3,0,2,"N","Y"
"R1QV908TNL6WDC",5,0,0,"N","Y"
"R36VZS6TSQJFCO",5,0,0,"N","Y"
"R25PHXKKWNB4TA",5,0,0,"N","Y"
"RMY4737SY7M00",5,0,0,"N","Y"
"RGQ4EYRDWLBHS",4,4,4,"N","Y"
"R3NWUM6Q5SMDTB",4,6,7,"N","Y"
"R2M0ERCFMTCBW1",5,0,0,"N","Y"
"R318L03KUJWBXG",5,2,2,"N","Y"
"R19NY8M9VN85DM",1,2,17,"N","Y"
"R2XI3DNBM8HOL2",5,0,1,"N","Y"
"R3R4O3VI0PFHY8",4,0,0,"N","Y"
"R3KN6KKNR3CVPW",4,1,1,"N","N"
"R2OVE8HLNINNXO",1,0,0,"N","Y"
"R1SIIAVNSFWIHH",5,0,0,"N","Y"
"R2BKG49H8EALFY",5,0,0,"N","Y"
"R8G8G6TM4NC8W",4,1,2,"N","Y"
"RSY9WXJ5R0XJ3",5,0,0,"N","Y"
"R2XFWUGW55EOT",5,0,0,"N","Y"
"R4DRR3E4CRX6T",5,0,1,"N","N"
"R36ODO5EAZOMBP",5,1,2,"N","Y"
"R3K7EIRTM5JMB0",4,1,1,"N","Y"
"R236TXL317JIM9",5,0,0,"N","Y"
"R32T1VRV4Z825W",5,0,1,"N","Y"
"R3SFUWKUQ7FBR4",5,0,0,"N","Y"
"RM5OG7QIB2BS8",5,0,0,"N","Y"
"RIRZI86EY5EU6",5,1,1,"N","N"
"R1FXYM5J5ZK5UO",5,0,0,"N","Y"
"RCZ0C5D9W10OM",5,0,0,"N","Y"
"R311O2HQKGQ9T9",5,1,1,"N","Y"
"R2M0Z9LP1954UZ",4,0,1,"N","Y"
"R2JPW8GKYH6M8H",5,1,1,"N","Y"
"RLIHDHA0KZ4RS",4,0,0,"N","Y"
"R2V2WOSU0YALXN",1,0,0,"N","N"
"R3CJP7W5FUKGP0",5,0,0,"N","Y"
"R2E8W1IUHBW7KY",5,0,0,"N","Y"
"R1L7EW6BR2K9VB",5,0,0,"N","Y"
"R2VHKP4W4S9XGB",5,0,0,"N","Y"
"R20H8CRB8WX720",4,6,8,"N","Y"
"R1JSPSR85A31HQ",5,0,0,"N","Y"
"R3CLH99RXCQTRF",5,1,1,"N","Y"
"R17RJNBNJGNTZ6",5,0,0,"N","Y"
"R3FEUIMTVFF1IV",5,5,5,"N","Y"
"R2QXDOJH4IT9T3",4,0,0,"N","Y"
"R21AWSIVK2K5FD",4,0,0,"N","Y"
"R1Y3HF5PT2BMOQ",5,0,0,"N","Y"
"R3UW9QO4VMZAEG",1,0,6,"N","N"
"R11RV5ZP6R7YD6",5,0,0,"N","Y"
"R3GCJCPNC8M1HP",5,1,1,"N","Y"
"R23VMV2I66OIMA",5,0,0,"N","Y"
"R2ZGD8DUBJR6L",5,0,0,"N","Y"
"R7RF6YP37XU0J",5,0,0,"N","Y"
"R1YNM5CHFAVHQW",5,0,0,"N","Y"
"R1T85ISRG6T2W7",5,0,0,"N","N"
"R3CVUMRC5YEBSF",4,0,0,"N","Y"
"R18H2COPPATN0C",4,0,0,"N","Y"
"R2DPM2OIIJL8OH",5,0,0,"N","Y"
"R39RU50ROTJBIU",5,0,0,"N","Y"
"R1PGMSKWDXQ19P",5,2,2,"N","N"
"R1ED9S7ON5UMJO",5,0,0,"N","Y"
"R3TEI31YDT3Q4T",5,0,0,"N","Y"
"R3ROH98096F9QR",4,0,0,"N","N"
"R2ONTPWFJC5H2F",5,0,0,"N","Y"
"R2PVUZ6XY05K3G",5,1,2,"N","Y"
"R1CTJ9NWI7T2N8",5,1,1,"N","Y"
"R123F4SDL2GNPS",5,4,4,"N","Y"
"R3HX2JU5DKZMHV",5,2,2,"N","Y"
"R2M21X58OCASMC",5,0,0,"N","Y"
"R1CX4KFGWCANAQ",5,0,0,"N","Y"
"R1N3YF0GFLCS9J",5,0,0,"N","Y"
"R27KCX2OHRU141",5,0,0,"N","Y"
"R15YTJ0Q7OS1NP",1,0,0,"N","Y"
"R20IRGHATP532S",5,1,1,"N","Y"
"RELDNCMC0ER3M",5,0,0,"N","Y"
"R1ZV2VZ8PFI45L",3,0,0,"N","N"
"R1PAPENQ7EZDC9",4,0,0,"N","Y"
"R1NXC95PTF2SBR",5,0,0,"N","Y"
"RNIHVZJO7K3WG",5,0,0,"N","Y"
"R2X28JM6KQLDLQ",5,0,0,"N","N"
"R3O3B6WIBV26TQ",1,0,0,"N","Y"
"RWQHB2NUPC6FQ",5,0,0,"N","Y"
"R2UWMAJ49O83IE",5,0,0,"N","Y"
"RVLK854KFQV6T",5,0,0,"N","Y"
"R2FQFQ5F3JOOHN",5,0,0,"N","Y"
"RTKPZOEN1OQQ6",5,1,1,"N","Y"
"R3SR056I9WRTJ0",5,0,0,"N","Y"
"RQS91I28N2NHP",5,0,0,"N","Y"
"R15WXYGEQ5NMJ8",5,0,0,"N","Y"
"R3TBX6RLT6HBTN",5,0,2,"N","Y"
"R1BU8I023OOB4I",5,0,0,"N","Y"
"RULKF1SEYLDOB",4,0,1,"N","Y"
"R1LVCTJIFHXNOH",5,1,1,"N","Y"
"RIBFKLTXHXFM8",5,0,0,"N","Y"
"R1J9N71C5SZ7K3",5,0,0,"N","Y"
"R2E3BI8FLIIPX",5,0,0,"N","Y"
"R1X73AWVURS1SM",5,0,0,"N","Y"
"R294AEM809W2FN",4,0,0,"N","Y"
"R1EIFQ7FQHPAU9",5,0,1,"N","Y"
"R254FEFVPV7E08",5,1,4,"N","Y"
"R3TRB79PJ3O4O8",5,0,0,"N","Y"
"RSHNBR0ID6MG",5,0,0,"N","Y"
"R2LHXFVII1M7SZ",5,0,0,"N","Y"
"R3OK34QH3JDUZK",2,5,5,"N","Y"
"R2WWUDN5MHK4PH",5,0,0,"N","Y"
"R2E9686U57SWD1",5,0,0,"N","Y"
"R357F31A9FCHPC",5,0,0,"N","N"
"R2J4EXV6E8NRIB",5,0,0,"N","Y"
"R2ACIDBVQJPMD8",1,0,0,"N","Y"
"R3H1K8FCB32URZ",4,0,0,"N","Y"
"R2DE1TRFRB4ZNW",5,0,1,"N","Y"
"RNEUTRHB9AB0R",4,0,0,"N","Y"
"R23YN7Z201ANC5",4,2,2,"N","Y"
"RPBK6MC5N7W4O",4,0,0,"N","Y"
"R7Q60YYB9VZRZ",5,0,0,"N","Y"
"R3FD22TYOPVY43",5,0,0,"N","Y"
"R38VJX1RDYI3SU",4,0,0,"N","Y"
"R12VN8VQCBNBP3",5,0,0,"N","Y"
"R1OUA73EU5TKL",3,1,3,"N","Y"
"R23FX5EO5D9IN5",5,3,3,"N","Y"
"R2SM0ATZVGMXQL",5,0,0,"N","Y"
"R3DJAU00G2EZ7W",5,0,0,"N","Y"
"R2KJV4S157DEM2",5,0,0,"N","Y"
"R2HHPNZ7IWP015",5,0,0,"N","Y"
"R2RCJ3SCR3VJUK",5,0,0,"N","Y"
"R1L9ZSHS77UK7K",5,0,0,"N","Y"
"R2XOCK0SIYPXSY",2,0,0,"N","Y"
"R2Z8ZNNW04GMV0",4,0,0,"N","Y"
"R2IRFW3RGM5LGB",4,0,0,"N","Y"
"RXYECOAE2OFD1",2,0,1,"N","Y"
"R1UEJDV2I9VYFG",1,0,1,"N","Y"
"R2JBXIOURTFKMC",5,0,0,"N","Y"
"R3H7VI7TEUSD61",5,0,0,"N","Y"
"R1LAX2LC4N83ID",4,1,1,"N","Y"
"RS10JKML32CHL",4,0,0,"N","Y"
"R2S0VHP04O9QL1",5,3,3,"N","Y"
"RS0448UKG5SOD",5,0,0,"N","Y"
"R3ADEX77XG6NS7",4,0,0,"N","Y"
"R3N9K6UI1BAV47",4,8,9,"N","Y"
"R1V9VEVGKZ5ZRB",5,3,5,"N","Y"
"R1YMAPB9NQPFU9",1,1,10,"N","Y"
